Order ID,Product Name,Discount,Sales,Profit,Quantity,Category,Sub-Category
AZ-2011-2099050,"Enermax Note Cards, 8.5 x 11",0,$85.00,$36.00,3,Office Supplies,Paper
AZ-2011-2099050,"Sharp Personal Copier, Digital",0,$359.00,$179.00,3,Technology,Copiers
AZ-2011-4865633,"Epson Phone, White",0.1,$143.00,$44.00,2,Technology,Machines
AZ-2011-5099606,"Sauder Stackable Bookrack, Pine",0,$299.00,$113.00,2,Furniture,Bookcases
AZ-2012-5204554,"OIC Staples, Assorted Sizes",0,$26.00,$10.00,3,Office Supplies,Fasteners
AZ-2012-4052737,"Hon Legal Exhibit Labels, Adjustable",0,$61.00,$10.00,7,Office Supplies,Labels
AZ-2012-9703456,"Green Bar Computer Printout Paper, Multicolor",0,$94.00,$21.00,3,Office Supplies,Paper
AZ-2012-9703456,"Smead Lockers, Industrial",0.1,$358.00,$72.00,2,Office Supplies,Storage
AZ-2012-8553942,"Tenex Clock, Black",0,$50.00,$13.00,1,Furniture,Furnishings
AZ-2012-712520,"Rogers Shelving, Wire Frame",0,$184.00,$57.00,3,Office Supplies,Storage
AZ-2012-712520,"Tenex File Cart, Single Width",0,$673.00,$316.00,5,Office Supplies,Storage
AZ-2012-6747407,"Tenex Frame, Erganomic",0,$434.00,$143.00,4,Furniture,Furnishings
AZ-2012-6747407,"Avery Removable Labels, Laser Printer Compatible",0,$43.00,$9.00,4,Office Supplies,Labels
AZ-2012-6747407,"SanDisk Numeric Keypad, USB",0,$425.00,$136.00,8,Technology,Accessories
AZ-2012-4150074,"Eldon Photo Frame, Erganomic",0.2,$136.00,$24.00,3,Furniture,Furnishings
AZ-2012-2038976,"Smead Lockers, Single Width",0.1,$893.00,$347.00,5,Office Supplies,Storage
BN-2012-9614623,"Epson Inkjet, Wireless",0.5,$308.00,-$240.00,2,Technology,Machines
AZ-2012-9602843,"Brother Wireless Fax, Color",0,$761.00,$160.00,2,Technology,Copiers
AZ-2012-5826581,"Advantus Clamps, Assorted Sizes",0,$100.00,$13.00,6,Office Supplies,Fasteners
AZ-2012-8111484,"Rogers Folders, Industrial",0.1,$56.00,$2.00,2,Office Supplies,Storage
AZ-2012-9827676,"Avery Binder, Clear",0,$49.00,$5.00,4,Office Supplies,Binders
AZ-2012-9827676,"Smead Color Coded Labels, Alphabetical",0,$26.00,$11.00,2,Office Supplies,Labels
AZ-2012-9827676,"Hewlett Fax Machine, Color",0,$964.00,$337.00,3,Technology,Copiers
BN-2012-8740514,"StarTech Phone, Durable",0.5,$112.00,-$94.00,3,Technology,Machines
AZ-2012-3448109,"Canon Fax and Copier, High-Speed",0,$379.00,$27.00,2,Technology,Copiers
AZ-2012-719087,"Epson Inkjet, Durable",0,$920.00,$303.00,3,Technology,Machines
AZ-2012-2353592,"Ikea Floating Shelf Set, Traditional",0,"$1,022.00",$61.00,6,Furniture,Bookcases
AZ-2012-2353592,"Eaton Message Books, Multicolor",0,$44.00,$20.00,2,Office Supplies,Paper
AZ-2012-2353592,"SanDisk Note Cards, Premium",0,$60.00,$18.00,2,Office Supplies,Paper
AZ-2012-2353592,"Rogers File Cart, Single Width",0.4,$170.00,-$40.00,2,Office Supplies,Storage
AZ-2012-5999614,"Breville Refrigerator, White",0.5,"$1,294.00",-$776.00,5,Office Supplies,Appliances
AZ-2012-5999614,"Binney & Smith Canvas, Water Color",0.5,$164.00,-$7.00,6,Office Supplies,Art
AZ-2012-1710081,"BIC Markers, Blue",0,$79.00,$2.00,3,Office Supplies,Art
AZ-2012-3272403,"BIC Canvas, Water Color",0,$114.00,$1.00,2,Office Supplies,Art
AZ-2012-9926323,"Rubbermaid Clock, Durable",0,$94.00,$34.00,2,Furniture,Furnishings
AZ-2012-8319286,"Acco Index Tab, Clear",0,$17.00,$3.00,2,Office Supplies,Binders
AZ-2012-8319286,"Hon Legal Exhibit Labels, Alphabetical",0,$53.00,$2.00,5,Office Supplies,Labels
AZ-2012-8319286,"Green Bar Memo Slips, 8.5 x 11",0,$63.00,$31.00,3,Office Supplies,Paper
AZ-2012-8319286,"Fellowes Box, Single Width",0,$79.00,$5.00,4,Office Supplies,Storage
AZ-2012-9926323,"Breville Refrigerator, Silver",0,"$1,560.00",$421.00,3,Office Supplies,Appliances
AZ-2012-9926323,"Ibico Index Tab, Durable",0,$37.00,$16.00,4,Office Supplies,Binders
AZ-2012-9926323,"Fiskars Box Cutter, High Speed",0,$36.00,$12.00,1,Office Supplies,Supplies
AZ-2012-8319286,"Sharp Copy Machine, Laser",0,"$1,195.00",$155.00,5,Technology,Copiers
AZ-2012-8319286,"Apple Signal Booster, Cordless",0,$558.00,$139.00,4,Technology,Phones
AZ-2012-2124025,"StarTech Inkjet, Wireless",0,"$1,207.00",$36.00,4,Technology,Machines
AZ-2012-6068382,"Tenex Lockers, Blue",0,$612.00,$159.00,3,Office Supplies,Storage
AZ-2012-4265765,"Boston Markers, Water Color",0,$59.00,$0.00,2,Office Supplies,Art
AZ-2012-4265765,"Motorola Headset, VoIP",0.15,$407.00,$29.00,6,Technology,Phones
BN-2012-7456673,"Hon Swivel Stool, Black",0.1,$435.00,$87.00,3,Furniture,Chairs
AZ-2012-2350384,"Tenex Photo Frame, Erganomic",0,$303.00,$6.00,6,Furniture,Furnishings
BN-2012-7456673,"Hamilton Beach Microwave, Black",0.1,"$2,284.00",$0.00,9,Office Supplies,Appliances
AZ-2012-1023749,"Sanford Canvas, Water Color",0,$107.00,$0.00,2,Office Supplies,Art
AZ-2012-2350384,"Apple Headset, Full Size",0.4,$224.00,-$86.00,5,Technology,Phones
BN-2012-6672133,"Stockwell Thumb Tacks, Metal",0.1,$37.00,$9.00,3,Office Supplies,Fasteners
BN-2012-6672133,"Rogers Box, Blue",0.1,$65.00,-$6.00,3,Office Supplies,Storage
AZ-2012-3019751,"Rubbermaid Photo Frame, Duo Pack",0,$363.00,$130.00,7,Furniture,Furnishings
AZ-2012-3019751,"Wilson Jones Index Tab, Clear",0,$18.00,$2.00,3,Office Supplies,Binders
BN-2012-3611011,"Boston Sketch Pad, Easy-Erase",0.5,$171.00,-$72.00,7,Office Supplies,Art
AZ-2012-1787398,"Advantus Photo Frame, Duo Pack",0,$53.00,$20.00,1,Furniture,Furnishings
AZ-2012-6624087,"Eldon File Cart, Single Width",0,$257.00,$110.00,2,Office Supplies,Storage
AZ-2012-6624087,"Fellowes Shelving, Wire Frame",0,$285.00,$117.00,5,Office Supplies,Storage
AZ-2012-6624087,"Rogers File Cart, Single Width",0,$852.00,$136.00,6,Office Supplies,Storage
AZ-2012-9241286,"Nokia Office Telephone, Cordless",0,$340.00,$30.00,5,Technology,Phones
AZ-2012-5423873,"Deflect-O Clock, Duo Pack",0,$201.00,$18.00,4,Furniture,Furnishings
AZ-2012-5423873,"Avery Hole Reinforcements, Recycled",0,$14.00,$6.00,3,Office Supplies,Binders
BN-2012-1321856,"Lesro Training Table, Rectangular",0.7,$240.00,-$535.00,3,Furniture,Tables
BN-2012-1321856,"OIC Paper Clips, Bulk Pack",0.5,$22.00,$0.00,3,Office Supplies,Fasteners
BN-2012-1321856,"Eldon Trays, Industrial",0.5,$145.00,-$9.00,6,Office Supplies,Storage
BN-2012-1321856,"Kleencut Letter Opener, Steel",0.5,$36.00,-$18.00,3,Office Supplies,Supplies
AZ-2012-9749858,"Ibico Index Tab, Clear",0,$18.00,$3.00,2,Office Supplies,Binders
BN-2012-5319905,"Deflect-O Clock, Black",0.8,$70.00,-$271.00,7,Furniture,Furnishings
AZ-2012-8708707,"Harbour Creations Steel Folding Chair, Adjustable",0.5,$151.00,-$48.00,3,Furniture,Chairs
BN-2012-5839370,"Lesro Round Table, Fully Assembled",0.6,"$1,451.00",-$363.00,8,Furniture,Tables
AZ-2012-5084110,"Wilson Jones Index Tab, Recycled",0,$41.00,$11.00,6,Office Supplies,Binders
BN-2012-5839370,"Acco 3-Hole Punch, Economy",0,$211.00,$40.00,7,Office Supplies,Binders
BN-2012-2002829,"Apple Signal Booster, with Caller ID",0.4,$410.00,-$212.00,5,Technology,Phones
AZ-2012-2484319,"Boston Pencil Sharpener, Easy-Erase",0,$91.00,$14.00,3,Office Supplies,Art
AZ-2012-6415862,"Stanley Markers, Water Color",0,$152.00,$50.00,6,Office Supplies,Art
AZ-2012-6415862,"Acco Hole Reinforcements, Economy",0,$7.00,$1.00,1,Office Supplies,Binders
AZ-2012-6415862,"Acme Ruler, Steel",0,$97.00,$29.00,6,Office Supplies,Supplies
AZ-2012-6415862,"Motorola Office Telephone, VoIP",0,$503.00,$221.00,7,Technology,Phones
BN-2012-4743725,"Safco 3-Shelf Cabinet, Metal",0.1,$454.00,$126.00,3,Furniture,Bookcases
BN-2012-4743725,"Eldon File Cart, Blue",0.1,$571.00,-$51.00,5,Office Supplies,Storage
BN-2012-4743725,"Epson Phone, Red",0.15,$332.00,$0.00,5,Technology,Machines
BN-2012-2518172,"StarTech Card Printer, Wireless",0.4,$294.00,-$64.00,3,Technology,Machines
AZ-2012-5632093,"Sanford Markers, Water Color",0,$132.00,$12.00,5,Office Supplies,Art
AZ-2012-5632093,"Kraft Business Envelopes, Recycled",0,$91.00,$27.00,6,Office Supplies,Envelopes
AZ-2012-4458558,"Wilson Jones Binder Covers, Clear",0,$32.00,$8.00,3,Office Supplies,Binders
AZ-2012-3008162,"Enermax Message Books, Multicolor",0,$215.00,$11.00,9,Office Supplies,Paper
AZ-2012-6238242,"Office Star Chairmat, Set of Two",0,$68.00,$30.00,1,Furniture,Chairs
AZ-2012-6238242,"Ibico Binding Machine, Recycled",0,$362.00,$65.00,7,Office Supplies,Binders
AZ-2012-6238242,"Cameo Interoffice Envelope, Recycled",0,$231.00,$97.00,5,Office Supplies,Envelopes
AZ-2012-6238242,"Hewlett Ink, Digital",0,$297.00,$133.00,2,Technology,Copiers
AZ-2012-9961341,"Avery Binder, Durable",0,$43.00,$2.00,3,Office Supplies,Binders
BN-2012-285450,"Sanford Canvas, Blue",0,$303.00,$88.00,6,Office Supplies,Art
BN-2012-285450,"Acco Index Tab, Durable",0,$18.00,$4.00,2,Office Supplies,Binders
AZ-2012-1940547,"Cardinal Hole Reinforcements, Durable",0,$14.00,$3.00,2,Office Supplies,Binders
AZ-2012-9024029,"Binney & Smith Pencil Sharpener, Fluorescent",0,$27.00,$1.00,1,Office Supplies,Art
AZ-2012-2380607,"Accos Thumb Tacks, Assorted Sizes",0,$33.00,$2.00,3,Office Supplies,Fasteners
AZ-2012-2380607,"Stockwell Push Pins, Assorted Sizes",0,$35.00,$12.00,3,Office Supplies,Fasteners
AZ-2012-2380607,"Smead Trays, Blue",0.1,$218.00,$7.00,5,Office Supplies,Storage
AZ-2012-1068489,"Cardinal Index Tab, Clear",0,$27.00,$11.00,4,Office Supplies,Binders
AZ-2012-1068489,"Fiskars Ruler, Steel",0,$41.00,$7.00,3,Office Supplies,Supplies
AZ-2012-7391024,"Stanley Canvas, Easy-Erase",0,$249.00,$60.00,5,Office Supplies,Art
AZ-2012-7391024,"Eldon Shelving, Blue",0.1,$305.00,$57.00,7,Office Supplies,Storage
AZ-2012-8369487,"Logitech Numeric Keypad, USB",0,$140.00,$60.00,3,Technology,Accessories
AZ-2012-1485221,"Ikea 3-Shelf Cabinet, Traditional",0.1,$256.00,$100.00,2,Furniture,Bookcases
AZ-2012-1485221,"Stanley Canvas, Easy-Erase",0,$298.00,$71.00,6,Office Supplies,Art
AZ-2012-1485221,"Cardinal Binder Covers, Economy",0,$108.00,$4.00,9,Office Supplies,Binders
AZ-2012-8352768,"SanDisk Router, Erganomic",0,"$1,779.00",$711.00,7,Technology,Accessories
AZ-2012-47402,"Hon Legal Exhibit Labels, Adjustable",0,$61.00,$10.00,7,Office Supplies,Labels
AZ-2012-5499753,"Advantus Clamps, 12 Pack",0,$56.00,$9.00,3,Office Supplies,Fasteners
BN-2012-7203367,"Konica Calculator, Red",0.4,$59.00,-$1.00,2,Technology,Machines
BN-2012-7203367,"Cisco Headset, Full Size",0.4,$54.00,-$5.00,1,Technology,Phones
AZ-2012-1951858,"Rubbermaid Stacking Tray, Erganomic",0,$44.00,$0.00,2,Furniture,Furnishings
AZ-2012-1951858,"Eaton Computer Printout Paper, Multicolor",0,$112.00,$17.00,4,Office Supplies,Paper
AZ-2012-5036790,"Fiskars Shears, Easy Grip",0,$246.00,$25.00,5,Office Supplies,Supplies
AZ-2012-2440609,"Rubbermaid Frame, Erganomic",0,$651.00,$241.00,6,Furniture,Furnishings
AZ-2012-400830,"Eldon Photo Frame, Black",0,$232.00,$42.00,4,Furniture,Furnishings
AZ-2012-400830,"Rubbermaid Frame, Erganomic",0,$434.00,$161.00,4,Furniture,Furnishings
AZ-2012-9721463,"Fellowes Trays, Wire Frame",0,$169.00,$42.00,3,Office Supplies,Storage
AZ-2012-581418,"BIC Highlighters, Fluorescent",0,$141.00,$47.00,7,Office Supplies,Art
AZ-2012-9607544,"Sanford Markers, Blue",0,$23.00,$4.00,1,Office Supplies,Art
AZ-2012-9607544,"Harbour Creations Color Coded Labels, Alphabetical",0,$38.00,$19.00,3,Office Supplies,Labels
AZ-2012-9607544,"Fellowes Trays, Wire Frame",0.1,$559.00,$93.00,11,Office Supplies,Storage
AZ-2012-9607544,"Tenex Shelving, Blue",0.1,$246.00,-$14.00,5,Office Supplies,Storage
AZ-2012-5924516,"Cameo Clasp Envelope, Recycled",0,$42.00,$3.00,5,Office Supplies,Envelopes
AZ-2012-3958452,"Panasonic Receipt Printer, Red",0,$236.00,$116.00,2,Technology,Machines
AZ-2012-9607544,"Canon Copy Machine, Digital",0.15,$668.00,-$31.00,3,Technology,Copiers
AZ-2012-9607544,"Epson Card Printer, Red",0.15,$284.00,$100.00,2,Technology,Machines
AZ-2012-7471811,"Kleencut Ruler, High Speed",0,$54.00,$12.00,4,Office Supplies,Supplies
BN-2012-6903920,"Rogers Box, Blue",0.1,$65.00,-$6.00,3,Office Supplies,Storage
AZ-2012-962050,"Office Star Bag Chairs, Red",0.1,$100.00,$11.00,2,Furniture,Chairs
AZ-2012-962050,"Boston Highlighters, Water Color",0,$88.00,$16.00,4,Office Supplies,Art
AZ-2012-962050,"Acco Binding Machine, Durable",0,$105.00,$25.00,2,Office Supplies,Binders
AZ-2012-962050,"Wilson Jones Hole Reinforcements, Clear",0,$8.00,$1.00,2,Office Supplies,Binders
AZ-2012-962050,"Tenex Shelving, Industrial",0.1,$248.00,$25.00,5,Office Supplies,Storage
AZ-2012-367312,"BIC Sketch Pad, Easy-Erase",0,$98.00,$49.00,2,Office Supplies,Art
AZ-2012-6012259,"Sauder Library with Doors, Metal",0.1,"$1,394.00",$356.00,4,Furniture,Bookcases
AZ-2012-6012259,"Avery Binder Covers, Durable",0.1,$11.00,$0.00,1,Office Supplies,Binders
AZ-2012-6012259,"Kraft Business Envelopes, Security-Tint",0.1,$59.00,$26.00,4,Office Supplies,Envelopes
AZ-2012-6012259,"Sharp Personal Copier, Digital",0.1,$861.00,$383.00,8,Technology,Copiers
BN-2012-8548299,"Rubbermaid Door Stop, Erganomic",0.6,$17.00,-$19.00,1,Furniture,Furnishings
BN-2012-8548299,"SanDisk Parchment Paper, Premium",0.5,$17.00,-$10.00,2,Office Supplies,Paper
AZ-2012-3052535,"Advantus Clamps, Bulk Pack",0,$58.00,$23.00,3,Office Supplies,Fasteners
AZ-2012-3052535,"Fellowes Folders, Single Width",0,$53.00,$22.00,2,Office Supplies,Storage
AZ-2012-3052535,"Fiskars Trimmer, Serrated",0,$117.00,$14.00,3,Office Supplies,Supplies
AZ-2012-6913156,"Ibico Binder Covers, Durable",0,$30.00,$4.00,2,Office Supplies,Binders
AZ-2012-3239486,"Safco Stackable Bookrack, Pine",0.1,$406.00,$117.00,3,Furniture,Bookcases
AZ-2012-3239486,"Wilson Jones Binder, Economy",0,$65.00,$20.00,5,Office Supplies,Binders
BN-2012-8351740,"Avery File Folder Labels, Laser Printer Compatible",0,$9.00,$4.00,1,Office Supplies,Labels
BN-2012-8351740,"Fellowes Folders, Wire Frame",0.4,$61.00,-$14.00,4,Office Supplies,Storage
BN-2012-8351740,"Stiletto Box Cutter, Serrated",0,$65.00,$30.00,2,Office Supplies,Supplies
BN-2012-5489653,"Smead Box, Industrial",0.1,$30.00,-$1.00,3,Office Supplies,Storage
AZ-2012-3239486,"Belkin Numeric Keypad, Bluetooth",0,$580.00,$179.00,10,Technology,Accessories
AZ-2012-87081,"Cardinal Binding Machine, Recycled",0,$100.00,$21.00,2,Office Supplies,Binders
AZ-2012-87081,"Ibico 3-Hole Punch, Recycled",0,$92.00,$26.00,3,Office Supplies,Binders
AZ-2012-202734,"Fellowes Shelving, Industrial",0.1,$157.00,$59.00,3,Office Supplies,Storage
AZ-2012-8583605,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",0,$55.00,$12.00,5,Office Supplies,Labels
AZ-2012-8583605,"Enermax Memo Slips, Premium",0,$47.00,$1.00,3,Office Supplies,Paper
AZ-2012-8583605,"Logitech Mouse, Bluetooth",0,$205.00,$92.00,7,Technology,Accessories
AZ-2012-9588828,"Accos Clamps, Metal",0,$98.00,$39.00,5,Office Supplies,Fasteners
AZ-2012-9588828,"Smead Box, Wire Frame",0,$30.00,$5.00,3,Office Supplies,Storage
BN-2012-5523368,"Okidata Receipt Printer, Wireless",0.4,$147.00,-$32.00,2,Technology,Machines
AZ-2012-6191258,"Hon Executive Leather Armchair, Black",0,"$2,286.00",$846.00,5,Furniture,Chairs
AZ-2012-1392278,"Boston Markers, Fluorescent",0,$83.00,$12.00,3,Office Supplies,Art
AZ-2012-4085046,"Avery Round Labels, Alphabetical",0,$21.00,$5.00,3,Office Supplies,Labels
BN-2012-1679258,"Tenex Folders, Industrial",0.1,$43.00,-$5.00,2,Office Supplies,Storage
AZ-2012-7920968,"Wilson Jones Binder, Durable",0,$29.00,$1.00,2,Office Supplies,Binders
AZ-2012-1000632,"Okidata Calculator, Durable",0,$314.00,$22.00,6,Technology,Machines
AZ-2012-5846737,"Acco Index Tab, Clear",0,$43.00,$7.00,5,Office Supplies,Binders
AZ-2012-5846737,"Novimex Removable Labels, Laser Printer Compatible",0,$19.00,$8.00,2,Office Supplies,Labels
AZ-2012-9858311,"Sanford Pencil Sharpener, Easy-Erase",0,$190.00,$95.00,7,Office Supplies,Art
AZ-2012-9858311,"Okidata Phone, White",0,$597.00,$6.00,7,Technology,Machines
AZ-2012-6214308,"Cisco Signal Booster, with Caller ID",0,$304.00,$76.00,2,Technology,Phones
AZ-2012-3590299,"Canon Fax and Copier, Laser",0,"$2,105.00",$989.00,11,Technology,Copiers
AZ-2012-3590299,"StarTech Inkjet, Wireless",0.1,$815.00,-$91.00,3,Technology,Machines
AZ-2012-4178346,"Bush 3-Shelf Cabinet, Mobile",0.1,$131.00,$7.00,1,Furniture,Bookcases
AZ-2012-4178346,"Dania 3-Shelf Cabinet, Mobile",0.1,$259.00,-$9.00,2,Furniture,Bookcases
AZ-2012-4178346,"Safco Floating Shelf Set, Traditional",0.1,"$1,239.00",$468.00,7,Furniture,Bookcases
AZ-2012-9094578,"Sauder Library with Doors, Pine",0.5,$583.00,-$490.00,3,Furniture,Bookcases
AZ-2012-4178346,"Binney & Smith Pencil Sharpener, Fluorescent",0,$27.00,$1.00,1,Office Supplies,Art
AZ-2012-4178346,"Cardinal 3-Hole Punch, Durable",0,$152.00,$70.00,5,Office Supplies,Binders
AZ-2012-4178346,"Ibico 3-Hole Punch, Clear",0,$90.00,$36.00,3,Office Supplies,Binders
AZ-2012-9094578,"Wilson Jones Binding Machine, Economy",0.5,$98.00,-$27.00,4,Office Supplies,Binders
AZ-2012-9094578,"Eldon Box, Industrial",0.5,$11.00,-$3.00,2,Office Supplies,Storage
AZ-2012-9094578,"Eldon File Cart, Single Width",0.5,$448.00,-$287.00,7,Office Supplies,Storage
AZ-2012-9094578,"Stiletto Trimmer, Steel",0.5,$126.00,-$41.00,6,Office Supplies,Supplies
AZ-2012-3398854,"Fellowes Trays, Industrial",0,$116.00,$28.00,2,Office Supplies,Storage
AZ-2012-3398854,"Fellowes Trays, Industrial",0,$174.00,$42.00,3,Office Supplies,Storage
AZ-2012-1128813,"Harbour Creations Executive Leather Armchair, Black",0.1,$852.00,$180.00,2,Furniture,Chairs
AZ-2012-1128813,"Xerox Note Cards, Premium",0,$132.00,$26.00,5,Office Supplies,Paper
AZ-2012-3654996,"Sanford Canvas, Blue",0,$51.00,$15.00,1,Office Supplies,Art
AZ-2012-3654996,"Cardinal 3-Hole Punch, Recycled",0,$58.00,$17.00,2,Office Supplies,Binders
BN-2012-8185079,"Eldon Photo Frame, Erganomic",0.3,$119.00,$7.00,3,Furniture,Furnishings
BN-2012-8185079,"Fellowes File Cart, Single Width",0,$137.00,$0.00,1,Office Supplies,Storage
AZ-2012-302148,"Chromcraft Training Table, with Bottom Storage",0.5,$994.00,-$398.00,7,Furniture,Tables
BN-2012-9267764,"Stanley Sketch Pad, Water Color",0.5,$48.00,-$30.00,2,Office Supplies,Art
BN-2012-9267764,"Ibico Binder, Economy",0.5,$15.00,-$7.00,2,Office Supplies,Binders
AZ-2012-302148,"Fellowes File Cart, Wire Frame",0.5,$136.00,-$79.00,2,Office Supplies,Storage
BN-2012-9003210,"Boston Pencil Sharpener, Water Color",0.5,$29.00,-$22.00,2,Office Supplies,Art
AZ-2012-852937,"Hewlett Fax Machine, Color",0,"$1,285.00",$450.00,4,Technology,Copiers
AZ-2012-9114156,"Sauder Stackable Bookrack, Traditional",0,$439.00,$66.00,3,Furniture,Bookcases
AZ-2012-9114156,"Stiletto Scissors, Easy Grip",0,$25.00,$7.00,1,Office Supplies,Supplies
BN-2012-3923455,"Tenex File Cart, Single Width",0.1,$604.00,-$7.00,5,Office Supplies,Storage
AZ-2012-3385502,"Safco 3-Shelf Cabinet, Mobile",0.1,"$1,080.00",$36.00,7,Furniture,Bookcases
AZ-2012-3385502,"Rogers Box, Blue",0.1,$65.00,-$6.00,3,Office Supplies,Storage
AZ-2012-3385502,"Rogers Lockers, Industrial",0.1,$573.00,$178.00,3,Office Supplies,Storage
AZ-2012-7806048,"Canon Wireless Fax, Laser",0,"$1,893.00",$928.00,5,Technology,Copiers
BN-2012-8981515,"Binney & Smith Markers, Water Color",0.5,$27.00,-$18.00,2,Office Supplies,Art
AZ-2012-4659299,"BIC Pens, Easy-Erase",0,$44.00,$10.00,3,Office Supplies,Art
BN-2012-1777533,"Hon Swivel Stool, Set of Two",0.6,$133.00,-$119.00,2,Furniture,Chairs
AZ-2012-1089029,"Ibico 3-Hole Punch, Durable",0,$64.00,$24.00,2,Office Supplies,Binders
AZ-2012-3931920,"Sharp Ink, Laser",0,$249.00,$40.00,2,Technology,Copiers
AZ-2012-9056595,"Office Star Bag Chairs, Black",0.1,$95.00,$33.00,2,Furniture,Chairs
AZ-2012-9056595,"Stockwell Clamps, Bulk Pack",0,$115.00,$25.00,6,Office Supplies,Fasteners
AZ-2012-9056595,"Tenex File Cart, Blue",0.1,$240.00,$21.00,2,Office Supplies,Storage
AZ-2012-9056595,"Okidata Calculator, Durable",0,$157.00,$11.00,3,Technology,Machines
BN-2012-7268418,"Rogers File Cart, Industrial",0.1,$255.00,$20.00,2,Office Supplies,Storage
BN-2012-2195674,"Cisco Audio Dock, Cordless",0.15,"$1,257.00",-$30.00,8,Technology,Phones
BN-2012-1467003,"SAFCO Bag Chairs, Set of Two",0.1,$140.00,$34.00,3,Furniture,Chairs
BN-2012-1467003,"Stockwell Clamps, 12 Pack",0,$56.00,$27.00,3,Office Supplies,Fasteners
BN-2012-9784298,"Hewlett Personal Copier, Color",0.15,$124.00,-$15.00,1,Technology,Copiers
AZ-2012-2636461,"BIC Canvas, Easy-Erase",0,$324.00,$110.00,6,Office Supplies,Art
BN-2012-6527572,"Hon Rocking Chair, Red",0.6,$157.00,-$204.00,3,Furniture,Chairs
BN-2012-6527572,"Canon Fax and Copier, High-Speed",0,$948.00,$66.00,5,Technology,Copiers
BN-2012-2935339,"Dania Library with Doors, Pine",0.5,"$1,273.00",-$993.00,7,Furniture,Bookcases
BN-2012-2935339,"Smead Box, Single Width",0.5,$11.00,-$5.00,2,Office Supplies,Storage
BN-2012-2497362,"Wilson Jones Binding Machine, Recycled",0,$197.00,$22.00,4,Office Supplies,Binders
BN-2012-2497362,"Stockwell Staples, 12 Pack",0,$108.00,$40.00,11,Office Supplies,Fasteners
BN-2012-8607495,"Boston Canvas, Easy-Erase",0.5,$108.00,-$58.00,4,Office Supplies,Art
BN-2012-5238794,"Avery Binder Covers, Economy",0.5,$22.00,-$8.00,4,Office Supplies,Binders
BN-2012-5238794,"Wilson Jones Binder Covers, Economy",0.5,$17.00,-$8.00,3,Office Supplies,Binders
BN-2012-5238794,"Ames Business Envelopes, Recycled",0.5,$47.00,-$11.00,7,Office Supplies,Envelopes
BN-2012-5238794,"Eaton Memo Slips, Multicolor",0.5,$38.00,-$25.00,5,Office Supplies,Paper
BN-2012-5238794,"Green Bar Message Books, Premium",0.5,$48.00,-$38.00,4,Office Supplies,Paper
